"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYB","VEHICYB_","VEHICYR","VEHICYR_","VEHBSNZ","VEHBSNZ_","VEHNEWU","VEHNEWU_","VEHGFTC","VEHGFTC_","VEHPURMO","VEHP_RMO","VEHPURYR","VEHP_RYR","VFINSTAT","VFIN_TAT","TRADEX","TRADEX_","NETPURX","NETPURX_","DNPAYMTX","DNPA_MTX","PRINCIPX","PRIN_IPX","VEHQPMT","VEHQPMT_","PMT1MO","PMT1MO_","PMT1YR","PMT1YR_","PAYMENTX","PAYM_NTX","QINTRSTZ","QINT_STZ","QLOANM1Q","QLOA_M1Q","QBALNM1X","QBAL_M1X","QVINTM1X","QVIN_M1X","QVPRIM1X","QVPR_M1X","QLOANM2Q","QLOA_M2Q","QBALNM2X","QBAL_M2X","QVINTM2X","QVIN_M2X","QVPRIM2X","QVPR_M2X","QLOANM3Q","QLOA_M3Q","QBALNM3X","QBAL_M3X","QVINTM3X","QVIN_M3X","QVPRIM3X","QVPR_M3X","QTRADEX","QTRADEX_","QREIMBRZ","QREI_BRZ","QADITR1X","QADI_R1X","QADITR2X","QADI_R2X","QADITR3X","QADI_R3X","QDNPYMTX","QDNP_MTX","VEHEQTLN","VEHE_TLN","VEHICIB","VEHICIB_","MAKE","MAKE_","VFINANCE","FUELTYPE","FUEL_YPE","VPURINDV","VPUR_NDV","VINTRATE","VINT_ATE"
"20152","02993023",22,0,"5","150","D",,"A",.,"A","2","D","1","D","08","D","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D",,"A","2",,"A","1","D",.,"A"
"20152","02993033",34,0,"5","110","D","24","D",.,"A","2","D","1","D","11","D","2014","D","2","D",.,"A",1300,"D",500,"D",15590,"D",60,"D","12","D","2014","D",292,"D",0.047,"D",3,"D",15127,"D",59,"D",233,"D",4,"D",14894,"D",58,"D",234,"D",5,"D",14661,"D",57,"D",235,"D",1300,"D",.,"A",59,"D",58,"D",57,"D",500,"D","2","D","01","D","FOR","D","1","1","D","2","D",.,"C"
"20152","02993033",35,0,"5","100","D","30","D",.,"A","2","D","1","D","07","D","2011","D","2","D",.,"A",13000,"D",0,"D",17870,"D",60,"D","08","D","2011","D",358,"D",0.0745,"D",43,"D",6057,"D",38,"D",320,"D",44,"D",5736,"D",36,"D",322,"D",45,"D",5414,"D",34,"D",324,"D",13000,"D",.,"A",38,"D",36,"D",34,"D",0,"D","2","D","02","D","HYU","D","1","1","D","2","D",.,"C"
"20152","02993113",47,0,"5","100","D","24","D",.,"A","2","D","1","D","03","D","2006","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHR","D","1","1","D","2","D",.,"A"
"20152","02993113",48,0,"5","100","D","23","D",.,"A","2","D","1","D","06","D","2008","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHR","D","2","1","D","2","D",.,"A"
"20152","02993113",49,0,"5","110","D","13","D",.,"A","2","D","1","D","02","D","1999","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","FOR","D","2","1","D","1","D",.,"A"
"20152","02993113",50,0,"5","100","D","24","D",.,"A","2","D","1","D","10","D","2014","D",,"A",.,"A",4494,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",4494,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D","MRB","D","2","1","D","1","D",.,"A"
"20152","02993143",19,0,"5","100","D","28","D",.,"A","2","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","SUZ","D","1","1","D","2","D",.,"A"
"20152","02993143",20,0,"5","110","D","31","D",.,"A","1","D","1","D",,"C","2011","D","2","D",.,"A",.,"C",.,"C",25560,"D",60,"D","06","D","2011","D",500,"D",0.0645,"D",45,"D",7614,"D",41,"D",459,"D",46,"D",7155,"D",38,"D",462,"D",47,"D",6694,"D",36,"D",464,"D",.,"B",0.5,"D",21,"D",19,"D",18,"D",.,"C","2","D","02","D","BUI","D","1","1","D","2","D",.,"C"
"20152","02993163",15,0,"5","110","D","24","D",.,"A","2","D","1","D","11","D","2014","D",,"A",.,"A",3500,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",3500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","1","D",.,"A"
"20152","02993163",16,0,"5","110","D","19","D",.,"A","1","D","1","D","12","D","1998","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","1","1","D","2","D",.,"A"
"20152","02993163",17,0,"5","110","D","33","D",.,"A","1","D","1","D","03","D","2013","D","2","D",.,"A",46000,"D",5000,"D",40000,"D",60,"D","03","D","2013","D",674,"D",0.0045,"D",24,"D",24780,"D",9,"D",665,"D",25,"D",24116,"D",9,"D",665,"D",26,"D",23451,"D",9,"D",665,"D",46000,"D",.,"A",9,"D",9,"D",9,"D",5000,"D","2","D","03","D","TOY","D","1","1","D","2","D",0,"D"
"20152","02993213",12,0,"5","100","D","34","D",.,"A","1","D","1","D","04","D","2014","D","2","D",.,"A",16000,"D",3000,"D",18998,"D",60,"D","05","D","2014","D",351,"D",0.0415,"D",10,"D",16395,"D",57,"D",294,"D",11,"D",16100,"D",56,"D",295,"D",12,"D",15805,"D",55,"D",296,"D",16000,"D",.,"A",57,"D",56,"D",55,"D",3000,"D","2","D","01","D","FOR","D","1","1","D","2","D",0.126,"D"
"20152","02993303",9,0,"5","110","D","28","D",.,"A","2","D","1","D",,"C","2009","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","2","1","D","2","D",.,"A"
"20152","02993353",28,0,"5","110","D","22","D",.,"A","2","D","1","D","06","D","2005","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","2","1","D","1","D",.,"A"
"20152","02993433",29,0,"5","100","D","30","D",.,"A","1","D","1","D","09","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","SUB","D","2","1","D","2","D",.,"A"
"20152","02993433",31,0,"5","100","D","22","D",.,"A","2","D","1","D",,"C","2002","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","SUB","D","2","1","D","1","D",.,"A"
"20152","02993433",32,0,"5","100","D","34","D",.,"A","1","D","1","D","01","D","2015","D","1","D",9000,"D",13500,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",13500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D","SUB","D","1","1","D","2","D",.,"A"
"20152","02993473",25,0,"1","110","D","29","D",.,"A","2","D","1","D","01","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","2","D",.,"A"
"20152","02993473",26,0,"1","110","D","23","D",.,"A","2","D","1","D","02","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","2","2","D","1","D",.,"A"
"20152","02993473",27,0,"1","100","D","23","D",.,"A","2","D","1","D","06","D","2006","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","CHE","D","2","1","D","2","D",.,"A"
"20152","02993473",28,0,"1","200","D",,"A",.,"A","1","D","1","D","09","D","2013","D","2","D",.,"A",15000,"D",5000,"D",10992,"D",36,"D","10","D","2013","D",326,"D",0.043,"D",17,"D",6281,"D",23,"D",303,"D",18,"D",5977,"D",21,"D",305,"D",.,"A",.,"A",.,"A",.,"A",15000,"D",.,"A",23,"D",21,"D",.,"A",5000,"D","2","D","04","D",,"A","1",,"A","2","D",0.043,"D"
"20152","02993533",37,0,"5","100","D","27","D",.,"A","1","D","1","D","04","D","2007","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","LIN","D","2","1","D","2","D",.,"A"
"20152","02993533",38,0,"5","100","D","14","D",.,"A","2","D","3","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","LEX","D",,"1","D",,"A",.,"A"
"20152","02993613",10,0,"5","100","D","20","D",.,"A","1","D","3","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D",,"1","D","2","D",.,"A"
"20152","02993683",11,0,"5","110","D","19","D",.,"A","2","D","1","D","02","D","2014","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","1","1","D","1","D",.,"A"
"20152","02993753",21,0,"5","110","D","15","D",.,"A","2","D","1","D","06","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","2","D",.,"A"
"20152","02993753",22,0,"5","110","D","21","D",.,"A","2","D","1","D","10","D","2004","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","02","D","CHE","D","1","1","D","2","D",0.0299,"D"
"20152","02993763",15,0,"5","100","D","18","D",.,"A","2","D","1","D","01","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","1","D",.,"A"
"20152","02993813",48,0,"5","110","D","21","D",.,"A","1","D","1","D",,"C","2001","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","1","1","D","2","D",.,"A"
"20152","02993813",49,0,"5","110","D","27","D",.,"A","1","D","1","D",,"C","2007","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","1","1","D","2","D",.,"A"
"20152","02993833",30,0,"5","100","D","24","D",.,"A","2","D","1","D","04","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","XXX","T","2","1","D","2","D",.,"A"
"20152","02993833",31,0,"5","100","D","25","D",.,"A","2","D","1","D","10","D","2005","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","XXX","T","1","1","D","2","D",.,"A"
"20152","02993833",32,0,"5","100","D","32","D",.,"A","1","D","1","D","05","D","2012","D","2","D",.,"C",23815,"D",0,"D",22000,"D",60,"D","06","D","2012","D",423,"D",0.0575,"D",33,"D",11045,"D",53,"D",370,"D",34,"D",10675,"D",51,"D",372,"D",35,"D",10303,"D",49,"D",374,"D",23815,"D",.,"A",53,"D",51,"D",49,"D",0,"D","2","D","03","D","XXX","T","1","1","D","2","D",.,"C"
"20152","02993833",33,0,"1","100","D","32","D",.,"A","2","D","2","D","03","D","2015","D","2","D",.,"A",15999,"D",3500,"D",18906,"D",60,"D","04","D","2015","D",351,"D",0.043,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",1,"D",18906,"D",68,"D",283,"D",15999,"D",.,"A",.,"A",.,"A",68,"D",3500,"D","2","D","04","D","XXX","T","1","1","D","2","D",.,"C"
"20152","02993833",34,0,"1","100","D","35","D",.,"A","1","D","1","D","02","D","2015","D",,"A",7000,"F",.,"C",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",24000,"F",0.5,"D",.,"A",.,"A",.,"A",.,"A",,"A","05","D","XXX","T","2","1","D","2","D",.,"A"
"20152","02993893",9,0,"5","110","D","22","D",.,"A","2","D","1","D",,"C","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","BMW","D","2","1","D","1","D",.,"A"
"20152","02993943",14,0,"5","110","D",,"C",.,"A","2","D","1","D",,"C","2007","D","1","D",.,"A",610,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",610,"D",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","01","D","NIS","D","1","1","D","1","D",.,"C"
"20152","02993953",25,0,"5","110","D","26","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","LEX","D","2","1","D","2","D",.,"A"
"20152","02993953",26,0,"5","110","D","31","D",.,"A","1","D","1","D","12","D","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","GMC","D","2","1","D","2","D",.,"A"
"20152","02993953",27,0,"5","110","D","10","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","JEE","D","2","1","D","2","D",.,"A"
"20152","02993963",39,0,"5","110","D","30","D",.,"A","1","D","1","D","11","D","2009","D","2","D",.,"C",.,"C",.,"C",22899,"D",60,"D","11","D","2010","D",453,"D",0.0695,"D",52,"D",3954,"D",23,"D",430,"D",53,"D",3524,"D",20,"D",433,"D",54,"D",3091,"D",18,"D",435,"D",.,"B",0.02,"D",23,"D",20,"D",18,"D",.,"C","2","D","01","D","DOD","D","1","1","D","2","D",.,"C"
"20152","02993963",40,0,"5","110","D","27","D",.,"A","2","D","1","D","10","D","2012","D","2","D",.,"A",21000,"D",0,"D",21000,"D",48,"D","11","D","2012","D",460,"D",0.025,"D",28,"D",9452,"D",20,"D",440,"D",29,"D",9011,"D",19,"D",441,"D",30,"D",8570,"D",18,"D",442,"D",21000,"D",.,"A",20,"D",19,"D",18,"D",0,"D","2","D","02","D","CHR","D","1","1","D","1","D",.,"C"
"20152","02993963",42,0,"1","100","D","35","D",.,"A","1","D","1","D","04","D","2015","D","2","D",.,"A",26000,"D",0,"D",21983,"D",60,"D","05","D","2015","D",425,"D",0.06,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",26000,"D",.,"A",.,"A",.,"A",.,"A",0,"D","2","D","04","D","CHR","D","1","1","D","2","D",0.06,"D"
"20152","02993973",16,0,"1","110","D","28","D",.,"A","2","D","1","D","02","D","2013","D","2","D",.,"A",18000,"D",0,"D",22230,"D",72,"D","03","D","2013","D",378,"D",0.0695,"D",24,"D",16117,"D",93,"D",285,"D",25,"D",15832,"D",92,"D",286,"D",26,"D",15546,"D",90,"D",288,"D",18000,"D",.,"A",93,"D",92,"D",90,"D",0,"D","2","D","01","D","CHE","D","1","1","D","2","D",.,"C"
"20152","02993973",17,0,"1","100","D","16","D",.,"A","2","D","1","D","02","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","LIN","D","2","1","D","1","D",.,"A"
"20152","02993983",9,0,"5","110","D","24","D",.,"A","2","D","1","D","04","D","2009","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D","2","D",.,"A"
"20152","02994003",28,0,"5","100","D","32","D",.,"A","1","D","1","D","10","D","2012","D","2","D",2000,"D",14000,"D",0,"D",14000,"D",60,"D","10","D","2012","D",269,"D",0.0575,"D",29,"D",7965,"D",38,"D",231,"D",30,"D",7734,"D",37,"D",232,"D",31,"D",7502,"D",36,"D",233,"D",14000,"D",.,"A",38,"D",37,"D",36,"D",0,"D","2","D","01","D","NIS","D","1","1","D","2","D",0.0499,"D"
"20152","02994003",29,0,"5","100","D","25","D",.,"A","1","D","1","D","10","D","2005","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","NIS","D","1","1","D","2","D",.,"A"
"20152","02994043",23,0,"5","110","D","34","D",.,"A","1","D","1","D","07","D","2012","D","2","D",8000,"D",21000,"D",8000,"D",20986,"D",66,"D","08","D","2014","D",356,"D",0.041,"D",7,"D",19266,"D",66,"D",290,"D",8,"D",18975,"D",65,"D",291,"D",9,"D",18684,"D",64,"D",292,"D",21000,"D",.,"A",66,"D",65,"D",64,"D",8000,"D","2","D","01","D","VOK","D","1","1","D","2","D",0.029,"D"
"20152","02994053",31,0,"5","110","D","20","D",.,"A","2","D","1","D","08","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","DOD","D","2","1","D","1","D",.,"A"
"20152","02994053",32,0,"5","110","D","20","D",.,"A","1","D","1","D","05","D","2000","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","GMC","D","2","1","D","2","D",.,"A"
"20152","02994093",10,0,"1","100","D","28","D",.,"A","2","D","1","D",,"C","2010","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20152","02994203",29,0,"5","110","D","30","D",.,"A","2","D","1","D","10","D","2013","D","2","D",.,"A",27000,"D",2000,"D",25000,"D",72,"D","11","D","2015","D",448,"D",0.088,"D",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",27000,"D",.,"A",.,"A",.,"A",.,"A",2000,"D","2","D","01","D","JEE","D","1","1","D","2","D",0.045,"D"
"20152","02994203",30,0,"5","100","D","29","D",.,"A","2","D","1","D",,"C","2011","D","2","D",.,"A",26000,"D",.,"C",26000,"D",72,"D","02","D","2011","D",375,"D",0.0125,"D",49,"D",8885,"D",9,"D",366,"D",50,"D",8519,"D",9,"D",366,"D",51,"D",8153,"D",8,"D",367,"D",26000,"D",.,"A",9,"D",9,"D",8,"D",.,"C","2","D","02","D","ACU","D","1","1","D","2","D",.,"C"
"20152","02994203",31,0,"5","150","D",,"A",.,"A","1","D","1","D","09","D","2014","D","2","D",.,"A",12000,"D",0,"D",12000,"D",60,"D","10","D","2014","D",249,"D",0.0895,"D",5,"D",11355,"D",85,"D",164,"D",6,"D",11191,"D",83,"D",166,"D",7,"D",11025,"D",82,"D",167,"D",12000,"D",.,"A",85,"D",83,"D",82,"D",0,"D","2","D","03","D",,"A","1",,"A","2","D",0.06,"D"
"20152","02994263",26,0,"5","100","D","27","D",.,"A","2","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","INF","D","1","1","D","1","D",.,"A"
"20152","02994263",27,0,"5","110","D","34","D",.,"A","2","D","1","D","12","D","2014","D","2","D",.,"A",37100,"D",17000,"D",21000,"D",60,"D","01","D","2015","D",360,"D",0.011,"D",2,"D",20659,"D",19,"D",341,"D",3,"D",20318,"D",19,"D",341,"D",4,"D",19977,"D",18,"D",342,"D",37100,"D",.,"A",19,"D",19,"D",18,"D",17000,"D","2","D","03","D","JEE","D","1","1","D","1","D",0.029,"D"
"20152","02994293",20,0,"5","100","D","20","D",.,"A","2","D","1","D",,"C","2005","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","1","D",.,"A"
"20152","02994303",20,0,"5","100","D","18","D",.,"A","2","D","3","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","PON","D",,"1","D",,"A",.,"A"
"20152","02994323",34,0,"5","110","D","31","D",.,"A","1","D","1","D","05","D","2011","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A","2","D","01","D","FOR","D","1","1","D","2","D",0,"D"
