"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","VEHICYB","VEHICYB_","VEHICYR","VEHICYR_","VEHBSNZ","VEHBSNZ_","VEHNEWU","VEHNEWU_","VEHGFTC","VEHGFTC_","VEHPURMO","VEHP_RMO","VEHPURYR","VEHP_RYR","VFINSTAT","VFIN_TAT","TRADEX","TRADEX_","NETPURX","NETPURX_","DNPAYMTX","DNPA_MTX","PRINCIPX","PRIN_IPX","VEHQPMT","VEHQPMT_","PMT1MO","PMT1MO_","PMT1YR","PMT1YR_","PAYMENTX","PAYM_NTX","QINTRSTZ","QINT_STZ","QLOANM1Q","QLOA_M1Q","QBALNM1X","QBAL_M1X","QVINTM1X","QVIN_M1X","QVPRIM1X","QVPR_M1X","QLOANM2Q","QLOA_M2Q","QBALNM2X","QBAL_M2X","QVINTM2X","QVIN_M2X","QVPRIM2X","QVPR_M2X","QLOANM3Q","QLOA_M3Q","QBALNM3X","QBAL_M3X","QVINTM3X","QVIN_M3X","QVPRIM3X","QVPR_M3X","QTRADEX","QTRADEX_","QREIMBRZ","QREI_BRZ","QADITR1X","QADI_R1X","QADITR2X","QADI_R2X","QADITR3X","QADI_R3X","QDNPYMTX","QDNP_MTX","VEHEQTLN","VEHE_TLN","VEHICIB","VEHICIB_","MAKE","MAKE_","VFINANCE","FUELTYPE","FUEL_YPE","VPURINDV","VPUR_NDV","VINTRATE","VINT_ATE"
"20161","03298082",21,0,"5","110","D","21","D",.,"A","1","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","1","1","D","2","D",.,"A"
"20161","03298082",22,0,"5","160","D",,"A",.,"A","1","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D",,"A","2",,"A","2","D",.,"A"
"20161","03298102",27,0,"5","100","D","13","D",.,"A","2","D","1","D","10","D","1998","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D","2","D",.,"A"
"20161","03298102",28,0,"5","110","D","11","D",.,"A","2","D","1","D","10","D","1998","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","2","1","D","2","D",.,"A"
"20161","03298102",29,0,"5","110","D","25","D",.,"A","2","D","1","D","10","D","2007","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","FOR","D","2","1","D","2","D",.,"A"
"20161","03298132",11,0,"5","110","D","18","D",.,"A","2","D","1","D","08","D","2015","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D","1","D",.,"A"
"20161","03298152",19,0,"5","100","D","34","D",.,"A","1","D","1","D","02","D","2014","D","2","D",.,"A",47858,"D",10000,"D",29667,"D",60,"D","04","D","2014","D",520,"D",0.02,"D",21,"D",20105,"D",34,"D",486,"D",22,"D",19619,"D",33,"D",487,"D",23,"D",19132,"D",32,"D",488,"D",47858,"D",.,"A",34,"D",33,"D",32,"D",10000,"D","2","D","01","D","BMW","D","1","1","D","2","D",0.02,"D"
"20161","03298152",20,0,"5","110","D","35","D",.,"A","1","D","1","D","05","D","2015","D","2","D",6000,"D",30000,"D",0,"D",28724,"D",60,"D","06","D","2015","D",491,"D",0.01,"D",7,"D",25916,"D",22,"D",469,"D",8,"D",25446,"D",21,"D",470,"D",9,"D",24977,"D",21,"D",470,"D",30000,"D",.,"A",22,"D",21,"D",21,"D",0,"D","2","D","02","D","BMW","D","1","1","D","2","D",0.01,"D"
"20161","03298163",25,0,"5","100","D","29","D",.,"A","1","D","1","D",,"C","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","SCI","D","1","1","D","2","D",.,"A"
"20161","03298183",14,0,"5","100","D","34","D",.,"A","2","D","1","D","01","D","2015","D","2","D",.,"A",21200,"D",5000,"D",14200,"D",60,"D","01","D","2015","D",244,"D",0.012,"D",12,"D",11660,"D",12,"D",232,"D",13,"D",11427,"D",11,"D",233,"D",14,"D",11195,"D",11,"D",233,"D",21200,"D",.,"A",12,"D",11,"D",11,"D",5000,"D","2","D","01","D","CHE","D","1","1","D","2","D",.,"C"
"20161","03298183",15,0,"5","110","D","26","D",.,"A","2","D","1","D",,"C","2012","D","2","D",.,"A",21200,"D",1000,"D",11716,"D",60,"D","03","D","2012","D",232,"D",0.07,"D",46,"D",3322,"D",19,"D",213,"D",47,"D",3110,"D",18,"D",214,"D",48,"D",2896,"D",17,"D",215,"D",21200,"D",.,"A",19,"D",18,"D",17,"D",1000,"D","2","D","02","D","DOD","D","1","1","D","2","D",.,"C"
"20161","03298192",36,0,"5","100","D","12","D",.,"A","1","D","1","D","07","D","1992","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","GEO","D","2","1","D","2","D",.,"A"
"20161","03298192",37,0,"5","110","D","36","D",.,"A","1","D","1","D","04","D","2015","D","2","D",.,"A",30000,"D",2500,"D",27500,"D",60,"D","05","D","2015","D",524,"D",0.054,"D",8,"D",24660,"D",111,"D",413,"D",9,"D",24247,"D",109,"D",415,"D",10,"D",23832,"D",107,"D",417,"D",30000,"D",.,"A",111,"D",109,"D",107,"D",2500,"D","2","D","02","D","HON","D","1","1","D","2","D",0.015,"D"
"20161","03298192",38,0,"5","120","D",,"A",.,"A","2","D","1","D","03","D","2011","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D",,"A","1",,"A","2","D",.,"A"
"20161","03298242",13,0,"1","100","D","32","D",.,"A","2","D","1","D","04","D","2013","D","2","D",.,"A",15373,"D",500,"D",15373,"D",84,"D","05","D","2013","D",240,"D",0.08,"D",32,"D",10655,"D",71,"D",169,"D",33,"D",10486,"D",70,"D",170,"D",34,"D",10316,"D",69,"D",171,"D",15373,"D",.,"A",71,"D",70,"D",69,"D",500,"D","2","D","01","D","FOR","D","1","1","D","2","D",0.1649,"D"
"20161","03298252",33,0,"5","110","D","24","D",.,"A","2","D","1","D","06","D",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","MAZ","D","1","1","D","2","D",.,"A"
"20161","03298252",34,0,"1","100","D","27","D",.,"A","2","D","1","D","07","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","MAZ","D","1","1","D","2","D",.,"A"
"20161","03298262",26,0,"5","110","D","23","D",.,"A","1","D","1","D",,"C","2003","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","2","1","D","2","D",.,"A"
"20161","03298262",27,0,"5","150","D",,"A",.,"A","1","D","1","D",,"C","2003","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D",,"A","2",,"A","2","D",.,"A"
"20161","03298292",27,0,"5","110","D","34","D",.,"A","1","D","1","D","11","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","2","1","D","2","D",.,"A"
"20161","03298292",28,0,"5","110","D","23","D",.,"A","2","D","1","D","12","D","2008","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","TOY","D","2","1","D","1","D",.,"A"
"20161","03298302",30,0,"5","110","D","33","D",.,"A","1","D","1","D","10","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHR","D","2","1","D","2","D",.,"A"
"20161","03298342",37,0,"5","110","D","33","D",.,"A","2","D","1","D","11","D","2014","D","2","D",.,"A",22000,"D",0,"D",22000,"D",72,"D","11","D","2014","D",399,"D",0.0925,"D",14,"D",18876,"D",145,"D",254,"D",15,"D",18622,"D",144,"D",255,"D",16,"D",18367,"D",142,"D",257,"D",22000,"D",.,"A",145,"D",144,"D",142,"D",0,"D","2","D","01","D","TOY","D","1","1","D","2","D",.,"C"
"20161","03298362",40,0,"5","100","D","33","D",.,"A","1","D","1","D","09","D","2013","D","2","D",.,"A",28000,"D",1000,"D",27000,"D",60,"D","10","D","2013","D",480,"D",0.0255,"D",27,"D",15715,"D",33,"D",447,"D",28,"D",15268,"D",32,"D",448,"D",29,"D",14821,"D",31,"D",449,"D",28000,"D",.,"A",33,"D",32,"D",31,"D",1000,"D","2","D","01","D","TOY","D","1","3","D","2","D",0,"D"
"20161","03298362",41,0,"5","100","D","21","D",.,"A","1","D","1","D","12","D","2000","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","VOK","D","1","1","D","2","D",.,"A"
"20161","03298362",42,0,"5","110","D","19","D",.,"A","2","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","CHE","D","1","1","D",,"C",.,"A"
"20161","03298412",25,0,"5","110","D","27","D",.,"A","2","D","1","D","05","D","2015","D","2","D",5000,"D",17680,"D",0,"D",17000,"D",60,"D","06","D","2015","D",350,"D",0.087,"D",7,"D",15615,"D",113,"D",237,"D",8,"D",15378,"D",111,"D",239,"D",9,"D",15139,"D",110,"D",240,"D",17680,"D",.,"A",113,"D",111,"D",110,"D",0,"D","2","D","01","D","CHE","D","1","1","D","2","D",0.08,"D"
"20161","03298412",26,0,"5","110","D","19","D",.,"A","2","D","1","D","03","D","2015","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","1","1","D","2","D",.,"A"
"20161","03298412",27,0,"5","200","D",,"A",.,"A","2","D","1","D","06","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D",,"A","2",,"A","1","D",.,"A"
"20161","03298482",12,0,"1","100","D","31","D",.,"A","1","D","1","D","03","D","2001","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","MIN","D","2","1","D","2","D",.,"A"
"20161","03298482",13,0,"1","100","D","28","D",.,"A","1","D","1","D","03","D","2008","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","VOK","D","2","1","D","2","D",.,"A"
"20161","03298522",19,0,"5","110","D","25","D",.,"A","2","D","1","D",,"C","2011","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHE","D","2","1","D","1","D",.,"A"
"20161","03298532",5,0,"1","100","D","25","D",.,"A","2","D","1","D","04","D","2005","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","HON","D","1","1","D","2","D",.,"A"
"20161","03298562",13,0,"5","110","D","24","D",.,"A","1","D","1","D","05","D","2004","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","2","D",.,"A"
"20161","03298612",16,0,"5","100","D","33","D",.,"A","1","D","1","D","08","D","2012","D","2","D",6000,"D",23000,"D",0,"D",20016,"D",48,"D","10","D","2012","D",436,"D",0.022,"D",39,"D",4316,"D",8,"D",428,"D",40,"D",3888,"D",7,"D",429,"D",41,"D",3459,"D",6,"D",430,"D",23000,"D",.,"A",8,"D",7,"D",6,"D",0,"D","2","D","01","D","KIA","D","1","1","D","2","D",0.022,"D"
"20161","03298672",21,0,"5","100","D","35","D",.,"A","1","D","1","D","07","D","2011","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","KIA","D","1","1","D","2","D",.,"A"
"20161","03298712",19,0,"5","110","D","23","D",.,"A","2","D","1","D","09","D","2005","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","DOD","D","2","1","D","2","D",.,"A"
"20161","03298712",20,0,"5","110","D","29","D",.,"A","2","D","1","D","11","D","2015","D","1","D",.,"A",5500,"D",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",5500,"D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","CHE","D","1","1","D","1","D",.,"A"
"20161","03298732",13,0,"1","110","D","33","D",.,"A","2","D","1","D","01","D","2015","D","2","D",.,"A",.,"C",0,"D",21000,"D",60,"D","03","D","2015","D",358,"D",0.009,"D",10,"D",17910,"D",13,"D",345,"D",11,"D",17566,"D",13,"D",345,"D",12,"D",17221,"D",13,"D",345,"D",.,"B",0.5,"D",7,"D",7,"D",7,"D",0,"D","2","D","01","D","TOY","D","1","1","D","2","D",0.038,"D"
"20161","03298732",14,0,"1","110","D",,"C",.,"A","2","D","1","D",,"C",,"C","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","1","1","D","2","D",.,"A"
"20161","03298732",15,0,"1","110","D","32","D",.,"A","2","D","1","D","01","F","2013","D","2","D",.,"A",23000,"D",0,"D",19191,"D",60,"D","09","D","2013","D",380,"D",0.07,"D",28,"D",11377,"D",66,"D",314,"D",29,"D",11063,"D",65,"D",315,"D",30,"D",10748,"D",63,"D",317,"D",23000,"D",.,"A",66,"D",65,"D",63,"D",0,"D","2","D","03","D","TOY","D","1","1","D","2","D",.,"C"
"20161","03298762",20,0,"5","100","D","34","D",.,"A","2","D","1","D","11","D","2014","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","CHR","D","2","1","D","2","D",.,"A"
"20161","03298783",7,0,"1","100","D","25","D",.,"A","2","D","1","D","06","D","2013","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","1","D",.,"A"
"20161","03298783",8,0,"1","110","D","16","D",.,"A","2","D","1","D","01","D","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","NIS","D","2","1","D","1","D",.,"A"
"20161","03298842",16,0,"1","100","D","26","D",.,"A","2","D","1","D","11","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","1","1","D","2","D",.,"A"
"20161","03298842",17,0,"1","100","D","22","D",.,"A","2","D","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","NIS","D","2","1","D","1","D",.,"A"
"20161","03298852",21,0,"5","110","D","06","D",.,"A","1","D","1","D","03","D","1986","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","JEE","D","1","1","D","2","D",.,"A"
"20161","03298852",22,0,"5","110","D","22","D",.,"A","1","D","1","D","07","D","2002","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","JEE","D","1","1","D","2","D",.,"A"
"20161","03298852",23,0,"5","110","D","24","D",.,"A","1","D","1","D","08","D","2004","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","03","D","DOD","D","1","1","D","2","D",.,"A"
"20161","03298852",24,0,"5","160","D",,"A",.,"A","1","D","1","D","12","D","2006","D","2","D",.,"A",28000,"D",3000,"D",25000,"D",120,"D","12","D","2006","D",308,"D",0.0835,"D",109,"D",3528,"D",25,"D",283,"D",110,"D",3244,"D",23,"D",285,"D",111,"D",2959,"D",21,"D",287,"D",28000,"D",.,"A",25,"D",23,"D",21,"D",3000,"D","2","D","04","D",,"A","1",,"A","2","D",0.07,"D"
"20161","03298862",16,0,"5","110","D","20","D",.,"A","2","D","1","D","12","D","2009","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","NIS","D","1","1","D","1","D",.,"A"
"20161","03298862",17,0,"5","100","D","28","D",.,"A","2","D","1","D","06","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","PON","D","2","1","D","2","D",.,"A"
"20161","03298902",61,0,"5","110","D","28","D",.,"A","2","D","3","D",,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","XXX","T",,"1","D",,"A",.,"A"
"20161","03298902",62,0,"5","100","D","23","D",.,"A","2","D","1","D","07","D","2012","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","XXX","T","2","1","D","1","D",.,"A"
"20161","03298902",63,0,"5","110","D","28","D",.,"A","2","D","1","D","07","D","2014","D","2","D",.,"A",12000,"D",8000,"D",4653,"D",24,"D","07","D","2014","D",200,"D",0.03,"D",18,"D",1386,"D",3,"D",197,"D",19,"D",1189,"D",3,"D",197,"D",20,"D",992,"D",2,"D",198,"D",12000,"D",.,"A",3,"D",3,"D",2,"D",8000,"D","2","D","03","D","XXX","T","1","1","D","1","D",0.03,"D"
"20161","03298902",64,0,"5","100","D","24","D",.,"A","2","D","1","D","07","D","2010","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","04","D","XXX","T","2","1","D","1","D",.,"A"
"20161","03298902",65,0,"5","120","D",,"A",.,"A","2","D","1","D","08","D","2008","D","1","D",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","05","D",,"A","1",,"A","1","D",.,"A"
"20161","03298922",16,0,"5","100","D","27","D",.,"A","2","D","1","D",,"C","2006","D",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","TOY","D","2","1","D","1","D",.,"A"
"20161","03298932",8,0,"5","100","D","34","D",.,"A",,"C","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","01","D","FOR","D","2","1","D","2","D",.,"A"
"20161","03298932",9,0,"5","110","D",,"C",.,"A",,"C","1","D",,"C",,"C",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A",,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",.,"A",,"A","02","D","FOR","D","2","1","D",,"C",.,"A"
"20161","03298972",23,0,"5","110","D","24","D",.,"A","2","D","1","D","05","D","2011","D","2","D",.,"A",16000,"D",0,"D",16000,"D",60,"D","05","D","2011","D",320,"D",0.074,"D",56,"D",1560,"D",10,"D",310,"D",57,"D",1250,"D",8,"D",312,"D",58,"D",937,"D",6,"D",314,"D",16000,"D",.,"A",10,"D",8,"D",6,"D",0,"D","2","D","01","D","CHE","D","1","1","D","2","D",0.1,"D"
