"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","TRNONCUX","TRNO_CUX","TRNONCUY","TRNO_CUY"
"20163","03420962",67,1,"1",25,"E","120","D"
"20163","03420962",67,2,"1",5,"E","140","D"
"20163","03420962",67,3,"1",209,"E","150","D"
"20163","03420962",67,4,"1",26,"E","160","D"
"20163","03420962",67,5,"1",20,"E","170","D"
"20163","03420962",67,6,"1",82,"E","180","D"
"20163","03420962",67,7,"1",37,"E","190","D"
"20163","03421972",26,0,"1",.,"H",,"A"
"20163","03421972",26,1,"1",132,"E","200","D"
"20163","03421972",26,2,"1",153,"E","210","D"
"20163","03421972",26,3,"1",165,"E","220","D"
"20163","03424302",44,0,"1",.,"H",,"A"
"20163","03424302",44,1,"1",130,"E","130","D"
"20163","03424642",21,0,"1",.,"H",,"A"
"20163","03424642",21,1,"1",5,"E","120","D"
"20163","03424642",21,2,"1",4,"E","140","D"
"20163","03424642",21,3,"1",46,"E","150","D"
"20163","03424642",21,4,"1",4,"E","160","D"
"20163","03424642",21,5,"1",4,"E","170","D"
"20163","03424642",21,6,"1",6,"E","180","D"
"20163","03424642",21,7,"1",6,"E","190","D"
"20163","03426462",55,0,"1",.,"H",,"A"
"20163","03426462",55,1,"1",11,"E","120","D"
"20163","03426462",55,2,"1",2,"E","140","D"
"20163","03426462",55,3,"1",81,"E","150","D"
"20163","03426462",55,4,"1",31,"E","160","D"
"20163","03426462",55,5,"1",11,"E","170","D"
"20163","03426462",55,6,"1",14,"E","190","D"
"20163","03428382",30,0,"1",.,"H",,"A"
"20163","03428382",30,1,"1",8,"E","120","D"
"20163","03428382",30,2,"1",1,"E","140","D"
"20163","03428382",30,3,"1",34,"E","150","D"
"20163","03428382",30,4,"1",7,"E","160","D"
"20163","03428382",30,5,"1",4,"E","170","D"
"20163","03428382",30,6,"1",41,"E","180","D"
"20163","03428382",30,7,"1",5,"E","190","D"
"20163","03428482",48,0,"1",.,"H",,"A"
"20163","03428482",48,1,"1",11,"E","120","D"
"20163","03428482",48,2,"1",2,"E","140","D"
"20163","03428482",48,3,"1",96,"E","150","D"
"20163","03428482",48,4,"1",18,"E","160","D"
"20163","03428482",48,5,"1",4,"E","170","D"
"20163","03428482",48,6,"1",75,"E","180","D"
"20163","03428482",48,7,"1",14,"E","190","D"
"20163","03441061",40,0,"1",.,"H",,"A"
"20163","03441061",40,1,"1",27,"E","120","D"
"20163","03441061",40,2,"1",6,"E","140","D"
"20163","03441061",40,3,"1",234,"E","150","D"
"20163","03441061",40,4,"1",30,"E","160","D"
"20163","03441061",40,5,"1",22,"E","170","D"
"20163","03441061",40,6,"1",92,"E","180","D"
"20163","03441061",40,7,"1",41,"E","190","D"
"20163","03441361",42,0,"1",.,"H",,"A"
"20163","03441361",42,1,"1",177,"E","120","D"
"20163","03441361",42,2,"1",635,"E","130","D"
"20163","03441361",42,3,"1",33,"E","140","D"
"20163","03441361",42,4,"1",1255,"E","150","D"
"20163","03441361",42,5,"1",494,"E","160","D"
"20163","03441361",42,6,"1",180,"E","170","D"
"20163","03441361",42,7,"1",226,"E","190","D"
"20163","03442291",44,0,"1",.,"H",,"A"
"20163","03442291",44,1,"1",13,"E","120","D"
"20163","03442291",44,2,"1",3,"E","140","D"
"20163","03442291",44,3,"1",133,"E","150","D"
"20163","03442291",44,4,"1",16,"E","160","D"
"20163","03442291",44,5,"1",12,"E","170","D"
"20163","03442291",44,6,"1",50,"E","180","D"
"20163","03442291",44,7,"1",23,"E","190","D"
"20163","03442921",19,0,"1",.,"H",,"A"
"20163","03442921",19,1,"1",375,"E","130","D"
"20163","03442971",18,0,"1",.,"H",,"A"
"20163","03442971",18,1,"1",1,"E","120","D"
"20163","03443671",44,0,"1",.,"H",,"A"
"20163","03443671",44,1,"1",1,"E","100","D"
"20163","03443671",44,2,"1",6,"E","120","D"
"20163","03443671",44,3,"1",3,"E","130","D"
"20163","03443671",44,4,"1",5,"E","150","D"
"20163","03443671",44,5,"1",1,"E","160","D"
"20163","03443671",44,6,"1",4,"E","180","D"
"20163","03443701",25,0,"1",.,"H",,"A"
"20163","03443701",25,1,"1",13,"E","120","D"
"20163","03443701",25,2,"1",2,"E","140","D"
"20163","03443701",25,3,"1",68,"E","150","D"
"20163","03443701",25,4,"1",15,"E","160","D"
"20163","03443701",25,5,"1",8,"E","170","D"
"20163","03443701",25,6,"1",83,"E","180","D"
"20163","03443701",25,7,"1",11,"E","190","D"
"20163","03443871",44,0,"1",.,"H",,"A"
"20163","03443871",44,1,"1",42,"E","100","D"
"20163","03443871",44,2,"1",10,"E","110","D"
"20163","03443871",44,3,"1",16,"E","120","D"
"20163","03443871",44,4,"1",85,"E","130","D"
"20163","03443871",44,5,"1",2,"E","140","D"
"20163","03443871",44,6,"1",138,"E","150","D"
"20163","03443871",44,7,"1",26,"E","160","D"
"20163","03443871",44,8,"1",7,"E","170","D"
"20163","03443871",44,9,"1",108,"E","180","D"
"20163","03443871",44,10,"1",16,"E","190","D"
"20163","03445341",15,0,"1",.,"H",,"A"
"20163","03445341",15,1,"1",554,"E","100","D"
"20163","03445341",15,2,"1",159,"E","110","D"
"20163","03445341",15,3,"1",1287,"E","130","D"
"20163","03448741",41,0,"1",.,"H",,"A"
"20163","03448741",41,1,"1",67,"E","100","D"
"20163","03448741",41,2,"1",26,"E","110","D"
"20163","03448741",41,3,"1",27,"E","120","D"
"20163","03448741",41,4,"1",138,"E","130","D"
"20163","03448741",41,5,"1",5,"E","140","D"
"20163","03448741",41,6,"1",230,"E","150","D"
"20163","03448741",41,7,"1",24,"E","160","D"
"20163","03448741",41,8,"1",22,"E","170","D"
"20163","03448741",41,9,"1",31,"E","180","D"
"20163","03448741",41,10,"1",30,"E","190","D"
"20163","03449231",21,0,"1",.,"H",,"A"
"20163","03449231",21,1,"1",9115,"U","130","D"
"20163","03449311",53,0,"1",.,"H",,"A"
"20163","03449311",53,1,"1",350,"E","130","D"
"20163","03450121",21,0,"1",.,"H",,"A"
"20163","03450121",21,1,"1",28,"E","120","D"
"20163","03450121",21,2,"1",5,"E","140","D"
"20163","03450121",21,3,"1",217,"E","150","D"
"20163","03450121",21,4,"1",23,"E","160","D"
"20163","03450121",21,5,"1",21,"E","170","D"
"20163","03450121",21,6,"1",29,"E","180","D"
"20163","03450121",21,7,"1",29,"E","190","D"
"20163","03460961",60,0,"1",.,"H",,"A"
"20163","03460961",60,1,"1",125,"E","100","D"
"20163","03460961",60,2,"1",39,"E","110","D"
"20163","03460961",60,3,"1",56,"E","120","D"
"20163","03460961",60,4,"1",258,"E","130","D"
"20163","03460961",60,5,"1",10,"E","140","D"
"20163","03460961",60,6,"1",430,"E","150","D"
"20163","03460961",60,7,"1",46,"E","160","D"
"20163","03460961",60,8,"1",41,"E","170","D"
"20163","03460961",60,9,"1",58,"E","180","D"
"20163","03460961",60,10,"1",57,"E","190","D"
"20163","03462201",14,0,"1",.,"H",,"A"
"20163","03462201",14,1,"1",102,"E","100","D"
"20163","03462201",14,2,"1",30,"E","110","D"
"20163","03462201",14,3,"1",64,"E","120","D"
"20163","03462201",14,4,"1",12,"E","140","D"
"20163","03462201",14,5,"1",402,"E","150","D"
"20163","03462201",14,6,"1",91,"E","160","D"
"20163","03462201",14,7,"1",48,"E","170","D"
"20163","03462201",14,8,"1",485,"E","180","D"
"20163","03462201",14,9,"1",66,"E","190","D"
"20163","03462391",29,0,"1",.,"H",,"A"
"20163","03462391",29,1,"1",8,"E","120","D"
"20163","03462391",29,2,"1",1,"E","140","D"
"20163","03462391",29,3,"1",58,"E","150","D"
"20163","03462391",29,4,"1",11,"E","160","D"
"20163","03462391",29,5,"1",17,"E","170","D"
"20163","03462391",29,6,"1",5,"E","190","D"
"20163","03462444",42,0,"1",.,"H",,"A"
"20163","03462444",42,1,"1",19,"E","100","D"
"20163","03462444",42,2,"1",5,"E","110","D"
"20163","03462444",42,3,"1",11,"E","120","D"
"20163","03462444",42,4,"1",7,"E","140","D"
"20163","03462444",42,5,"1",77,"E","150","D"
"20163","03462444",42,6,"1",17,"E","160","D"
"20163","03462444",42,7,"1",9,"E","170","D"
"20163","03462444",42,8,"1",93,"E","180","D"
"20163","03462444",42,9,"1",12,"E","190","D"
"20163","03463871",23,0,"1",.,"H",,"A"
"20163","03463871",23,1,"1",4,"E","100","D"
"20163","03463871",23,2,"1",1,"E","110","D"
"20163","03463871",23,3,"1",1,"E","120","D"
"20163","03463871",23,4,"1",15,"E","130","D"
"20163","03463871",23,5,"1",14,"E","150","D"
"20163","03463871",23,6,"1",1,"E","160","D"
"20163","03463871",23,7,"1",1,"E","170","D"
"20163","03463871",23,8,"1",5,"E","180","D"
"20163","03463871",23,9,"1",2,"E","190","D"
"20163","03463871",23,10,"1",2,"E","200","D"
"20163","03463871",23,11,"1",2,"E","210","D"
"20163","03463871",23,12,"1",2,"E","220","D"
"20163","03464201",19,0,"1",.,"H",,"A"
"20163","03464201",19,1,"1",26,"E","120","D"
"20163","03464201",19,2,"1",7,"E","140","D"
"20163","03464201",19,3,"1",219,"E","150","D"
"20163","03464201",19,4,"1",41,"E","160","D"
"20163","03464201",19,5,"1",11,"E","170","D"
"20163","03464201",19,6,"1",171,"E","180","D"
"20163","03464201",19,7,"1",25,"E","190","D"
"20163","03467171",18,0,"1",.,"H",,"A"
"20163","03467171",18,1,"1",96,"G","100","D"
"20163","03467171",18,2,"1",28,"G","110","D"
"20163","03467171",18,3,"1",36,"G","120","D"
"20163","03467171",18,4,"1",184,"G","130","D"
"20163","03467171",18,5,"1",7,"G","140","D"
"20163","03467171",18,6,"1",307,"G","150","D"
"20163","03467171",18,7,"1",33,"G","160","D"
"20163","03467171",18,8,"1",29,"G","170","D"
"20163","03467171",18,9,"1",41,"G","180","D"
"20163","03467171",18,10,"1",41,"G","190","D"
"20163","03467171",18,11,"1",74,"G","200","D"
"20163","03467171",18,12,"1",58,"G","210","D"
"20163","03467171",18,13,"1",66,"G","220","D"
"20163","03467331",31,0,"1",.,"H",,"A"
"20163","03467331",31,1,"1",10,"E","100","D"
"20163","03467331",31,2,"1",2,"E","110","D"
"20163","03467331",31,3,"1",9,"E","120","D"
"20163","03467331",31,4,"1",38,"E","150","D"
"20163","03467331",31,5,"1",7,"E","160","D"
"20163","03467331",31,6,"1",1,"E","170","D"
"20163","03467331",31,7,"1",29,"E","180","D"
"20163","03467331",31,8,"1",4,"E","190","D"
"20163","03469091",38,0,"1",.,"H",,"A"
"20163","03469091",38,1,"1",29,"E","120","D"
"20163","03469091",38,2,"1",5,"E","140","D"
"20163","03469091",38,3,"1",195,"E","150","D"
"20163","03469091",38,4,"1",42,"E","160","D"
"20163","03469091",38,5,"1",60,"E","170","D"
"20163","03469091",38,6,"1",19,"E","190","D"
"20163","03469591",45,0,"1",.,"H",,"A"
"20163","03469591",45,1,"1",1700,"E","130","D"
"20163","03492001",6,0,"1",.,"H",,"A"
"20163","03492001",6,1,"1",100,"E","130","D"
"20163","03492861",37,0,"1",.,"H",,"A"
"20163","03492861",37,1,"1",31,"E","120","D"
"20163","03492861",37,2,"1",7,"E","140","D"
"20163","03492861",37,3,"1",272,"E","150","D"
"20163","03492861",37,4,"1",35,"E","160","D"
"20163","03492861",37,5,"1",26,"E","170","D"
"20163","03492861",37,6,"1",106,"E","180","D"
"20163","03492861",37,7,"1",48,"E","190","D"
"20163","03495151",29,0,"1",.,"H",,"A"
"20163","03495151",29,1,"1",83,"E","100","D"
"20163","03495151",29,2,"1",26,"E","110","D"
"20163","03495151",29,3,"1",41,"E","120","D"
"20163","03495151",29,4,"1",174,"E","130","D"
"20163","03495151",29,5,"1",8,"E","140","D"
"20163","03495151",29,6,"1",281,"E","150","D"
"20163","03495151",29,7,"1",54,"E","160","D"
"20163","03495151",29,8,"1",85,"E","170","D"
"20163","03495151",29,9,"1",28,"E","190","D"
"20163","03496461",48,0,"1",.,"H",,"A"
"20163","03496461",48,1,"1",47,"E","120","D"
"20163","03496461",48,2,"1",9,"E","140","D"
"20163","03496461",48,3,"1",370,"E","150","D"
"20163","03496461",48,4,"1",39,"E","160","D"
"20163","03496461",48,5,"1",36,"E","170","D"
"20163","03496461",48,6,"1",50,"E","180","D"
"20163","03496461",48,7,"1",49,"E","190","D"
"20163","03497491",41,0,"1",.,"H",,"A"
"20163","03497491",41,1,"1",25,"E","100","D"
"20163","03497491",41,2,"1",7,"E","110","D"
"20163","03497491",41,3,"1",15,"E","120","D"
"20163","03497491",41,4,"1",51,"E","130","D"
"20163","03497491",41,5,"1",2,"E","140","D"
"20163","03497491",41,6,"1",86,"E","150","D"
"20163","03497491",41,7,"1",9,"E","160","D"
"20163","03497491",41,8,"1",8,"E","170","D"
"20163","03497491",41,9,"1",11,"E","180","D"
"20163","03497491",41,10,"1",11,"E","190","D"
"20163","03497811",22,0,"1",.,"H",,"A"
"20163","03497811",22,1,"1",20,"E","120","D"
"20163","03497811",22,2,"1",67,"E","130","D"
"20163","03497811",22,3,"1",3,"E","140","D"
"20163","03497811",22,4,"1",114,"E","150","D"
"20163","03497811",22,5,"1",26,"E","160","D"
"20163","03497811",22,6,"1",13,"E","170","D"
"20163","03497811",22,7,"1",138,"E","180","D"
"20163","03497811",22,8,"1",19,"E","190","D"
"20163","03499421",11,0,"1",.,"H",,"A"
"20163","03499421",11,1,"1",89,"E","100","D"
"20163","03499421",11,2,"1",28,"E","110","D"
"20163","03499421",11,3,"1",36,"E","120","D"
"20163","03499421",11,4,"1",191,"E","130","D"
"20163","03499421",11,5,"1",7,"E","140","D"
"20163","03499421",11,6,"1",307,"E","150","D"
"20163","03499421",11,7,"1",33,"E","160","D"
"20163","03499421",11,8,"1",29,"E","170","D"
"20163","03499421",11,9,"1",41,"E","180","D"
"20163","03499421",11,10,"1",41,"E","190","D"
"20163","03499421",11,11,"1",74,"E","200","D"
"20163","03499421",11,12,"1",58,"E","210","D"
"20163","03499421",11,13,"1",66,"E","220","D"
"20163","03499741",53,0,"1",.,"H",,"A"
"20163","03499741",53,1,"1",37,"E","100","D"
"20163","03499741",53,2,"1",8,"E","110","D"
"20163","03499741",53,3,"1",10,"E","120","D"
"20163","03499741",53,4,"1",2,"E","140","D"
"20163","03499741",53,5,"1",102,"E","150","D"
"20163","03499741",53,6,"1",13,"E","160","D"
"20163","03499741",53,7,"1",10,"E","170","D"
"20163","03499741",53,8,"1",40,"E","180","D"
"20163","03499741",53,9,"1",18,"E","190","D"
"20163","03499894",30,0,"1",.,"H",,"A"
"20163","03499894",30,1,"1",148,"E","130","D"
"20163","03499894",30,2,"1",41,"E","200","D"
"20163","03499894",30,3,"1",53,"E","210","D"
"20163","03499894",30,4,"1",38,"E","220","D"
"20163","03500141",81,0,"1",.,"H",,"A"
"20163","03500141",81,1,"1",34,"E","100","D"
"20163","03500141",81,2,"1",10,"E","110","D"
"20163","03500141",81,3,"1",56,"E","130","D"
"20163","03501061",34,0,"1",.,"H",,"A"
"20163","03501061",34,1,"1",336,"E","200","D"
"20163","03501061",34,2,"1",434,"E","210","D"
"20163","03501061",34,3,"1",230,"E","220","D"
"20164","03324304",34,0,"1",.,"H",,"A"
"20164","03324304",34,1,"1",36,"E","100","D"
"20164","03324304",34,2,"1",10,"E","110","D"
"20164","03324304",34,3,"1",20,"E","120","D"
"20164","03324304",34,4,"1",76,"E","130","D"
"20164","03324304",34,5,"1",2,"E","140","D"
"20164","03324304",34,6,"1",119,"E","150","D"
"20164","03324304",34,7,"1",13,"E","160","D"
"20164","03324304",34,8,"1",15,"E","170","D"
"20164","03324304",34,9,"1",41,"E","180","D"
"20164","03324304",34,10,"1",18,"E","190","D"
"20164","03324804",37,0,"1",.,"H",,"A"
"20164","03324804",37,1,"1",11,"E","120","D"
"20164","03324804",37,2,"1",1,"E","140","D"
"20164","03324804",37,3,"1",57,"E","150","D"
"20164","03324804",37,4,"1",11,"E","160","D"
"20164","03324804",37,5,"1",12,"E","170","D"
"20164","03324804",37,6,"1",8,"E","190","D"
"20164","03327074",41,0,"1",.,"H",,"A"
"20164","03327074",41,1,"1",140,"E","100","D"
"20164","03327074",41,2,"1",35,"E","110","D"
"20164","03327074",41,3,"1",60,"E","120","D"
"20164","03327074",41,4,"1",260,"E","130","D"
"20164","03327074",41,5,"1",10,"E","140","D"
"20164","03327074",41,6,"1",429,"E","150","D"
"20164","03327074",41,7,"1",52,"E","160","D"
"20164","03327074",41,8,"1",79,"E","170","D"
"20164","03327074",41,9,"1",33,"E","180","D"
"20164","03327074",41,10,"1",44,"E","190","D"
"20164","03327074",41,11,"1",67,"E","200","D"
"20164","03327074",41,12,"1",84,"E","210","D"
"20164","03327074",41,13,"1",107,"E","220","D"
"20164","03327154",23,0,"1",.,"H",,"A"
"20164","03327154",23,1,"1",102,"E","100","D"
"20164","03327154",23,2,"1",28,"E","110","D"
"20164","03327154",23,3,"1",51,"E","120","D"
"20164","03327154",23,4,"1",9,"E","140","D"
"20164","03327154",23,5,"1",326,"E","150","D"
"20164","03327154",23,6,"1",67,"E","160","D"
"20164","03327154",23,7,"1",71,"E","170","D"
"20164","03327154",23,8,"1",46,"E","190","D"
"20164","03327924",24,0,"1",.,"H",,"A"
"20164","03327924",24,1,"1",171,"E","100","D"
"20164","03327924",24,2,"1",49,"E","110","D"
"20164","03327924",24,3,"1",72,"E","120","D"
"20164","03327924",24,4,"1",302,"E","130","D"
"20164","03327924",24,5,"1",17,"E","140","D"
"20164","03327924",24,6,"1",446,"E","150","D"
"20164","03327924",24,7,"1",48,"E","160","D"
"20164","03327924",24,8,"1",101,"E","170","D"
"20164","03327924",24,9,"1",54,"E","190","D"
"20164","03327924",24,10,"1",80,"E","200","D"
"20164","03327924",24,11,"1",76,"E","210","D"
"20164","03327924",24,12,"1",84,"E","220","D"
"20164","03333274",43,0,"1",.,"H",,"A"
"20164","03333274",43,1,"1",74,"E","120","D"
"20164","03333274",43,2,"1",15,"E","140","D"
"20164","03333274",43,3,"1",681,"E","150","D"
"20164","03333274",43,4,"1",97,"E","160","D"
"20164","03333274",43,5,"1",49,"E","170","D"
"20164","03333274",43,6,"1",290,"E","180","D"
"20164","03333274",43,7,"1",94,"E","190","D"
"20164","03333774",42,0,"1",.,"H",,"A"
"20164","03333774",42,1,"1",500,"E","130","D"
"20164","03334104",31,0,"1",.,"H",,"A"
"20164","03334104",31,1,"1",61,"E","100","D"
"20164","03334104",31,2,"1",17,"E","110","D"
"20164","03334104",31,3,"1",124,"E","130","D"
"20164","03335624",27,0,"1",.,"H",,"A"
"20164","03335624",27,1,"1",56,"E","120","D"
"20164","03335624",27,2,"1",9,"E","140","D"
"20164","03335624",27,3,"1",363,"E","150","D"
"20164","03335624",27,4,"1",13,"E","160","D"
"20164","03335624",27,5,"1",65,"E","170","D"
"20164","03335624",27,6,"1",365,"E","180","D"
"20164","03335624",27,7,"1",29,"E","190","D"
"20164","03336484",36,0,"1",.,"H",,"A"
"20164","03336484",36,1,"1",42,"E","120","D"
"20164","03336484",36,2,"1",8,"E","140","D"
"20164","03336484",36,3,"1",286,"E","150","D"
"20164","03336484",36,4,"1",62,"E","160","D"
"20164","03336484",36,5,"1",62,"E","170","D"
"20164","03336484",36,6,"1",40,"E","190","D"
"20164","03336764",64,0,"1",.,"H",,"A"
"20164","03336764",64,1,"1",71,"E","100","D"
"20164","03336764",64,2,"1",17,"E","110","D"
"20164","03336764",64,3,"1",26,"E","120","D"
"20164","03336764",64,4,"1",5,"E","140","D"
"20164","03336764",64,5,"1",226,"E","150","D"
"20164","03336764",64,6,"1",32,"E","160","D"
"20164","03336764",64,7,"1",16,"E","170","D"
"20164","03336764",64,8,"1",96,"E","180","D"
"20164","03336764",64,9,"1",31,"E","190","D"
"20164","03337554",17,0,"1",.,"H",,"A"
"20164","03337554",17,1,"1",8,"E","100","D"
"20164","03337554",17,2,"1",2,"E","110","D"
"20164","03337554",17,3,"1",11,"E","120","D"
"20164","03337554",17,4,"1",16,"E","130","D"
"20164","03337554",17,5,"1",23,"E","150","D"
"20164","03337554",17,6,"1",4,"E","170","D"
"20164","03337554",17,7,"1",23,"E","180","D"
"20164","03337554",17,8,"1",1,"E","190","D"
"20164","03337554",17,9,"1",3,"E","200","D"
"20164","03337554",17,10,"1",5,"E","210","D"
"20164","03337554",17,11,"1",4,"E","220","D"
"20164","03347034",40,0,"1",.,"H",,"A"
"20164","03347034",40,1,"1",57,"E","120","D"
"20164","03347034",40,2,"1",11,"E","140","D"
"20164","03347034",40,3,"1",524,"E","150","D"
"20164","03347034",40,4,"1",75,"E","160","D"
"20164","03347034",40,5,"1",38,"E","170","D"
"20164","03347034",40,6,"1",223,"E","180","D"
"20164","03347034",40,7,"1",72,"E","190","D"
"20164","03349884",38,0,"1",.,"H",,"A"
"20164","03349884",38,1,"1",721,"E","100","D"
"20164","03349884",38,2,"1",179,"E","110","D"
"20164","03350014",47,0,"1",.,"H",,"A"
"20164","03350014",47,1,"1",21,"E","120","D"
"20164","03350014",47,2,"1",7,"E","140","D"
"20164","03350014",47,3,"1",209,"E","150","D"
"20164","03350014",47,4,"1",30,"E","160","D"
"20164","03350014",47,5,"1",15,"E","170","D"
"20164","03350014",47,6,"1",89,"E","180","D"
"20164","03350014",47,7,"1",29,"E","190","D"
"20164","03351384",52,0,"1",.,"H",,"A"
"20164","03351384",52,1,"1",2227,"E","120","D"
"20164","03351384",52,2,"1",9115,"U","130","D"
"20164","03351384",52,3,"1",388,"E","140","D"
"20164","03351384",52,4,"1",9000,"E","150","D"
"20164","03351384",52,5,"1",550,"E","160","D"
"20164","03351384",52,6,"1",550,"E","170","D"
"20164","03351384",52,8,"1",542,"E","190","D"
"20164","03351384",52,9,"1",2743,"E","200","D"
"20164","03351384",52,10,"1",6500,"E","210","D"
"20164","03388473",22,0,"1",.,"H",,"A"
"20164","03388473",22,1,"1",14,"E","120","D"
"20164","03388473",22,2,"1",2,"E","140","D"
"20164","03388473",22,3,"1",80,"E","150","D"
"20164","03388473",22,4,"1",16,"E","160","D"
"20164","03388473",22,5,"1",17,"E","170","D"
"20164","03388473",22,6,"1",11,"E","190","D"
"20164","03389393",44,0,"1",.,"H",,"A"
"20164","03389393",44,1,"1",27,"E","120","D"
"20164","03389393",44,2,"1",4,"E","140","D"
"20164","03389393",44,3,"1",168,"E","150","D"
"20164","03389393",44,4,"1",20,"E","160","D"
"20164","03389393",44,5,"1",31,"E","170","D"
"20164","03389393",44,6,"1",13,"E","180","D"
"20164","03389393",44,7,"1",17,"E","190","D"
"20164","03393673",45,0,"1",.,"H",,"A"
"20164","03393673",45,1,"1",140,"E","100","D"
"20164","03393673",45,2,"1",33,"E","110","D"
"20164","03393673",45,3,"1",44,"E","120","D"
"20164","03393673",45,4,"1",267,"E","130","D"
"20164","03393673",45,5,"1",9,"E","140","D"
"20164","03393673",45,6,"1",429,"E","150","D"
"20164","03393673",45,7,"1",61,"E","160","D"
"20164","03393673",45,8,"1",31,"E","170","D"
"20164","03393673",45,9,"1",183,"E","180","D"
"20164","03393673",45,10,"1",59,"E","190","D"
"20164","03393673",45,11,"1",73,"E","200","D"
"20164","03393673",45,12,"1",105,"E","210","D"
"20164","03393673",45,13,"1",66,"E","220","D"
"20164","03395913",39,0,"1",.,"H",,"A"
"20164","03395913",39,1,"1",63,"E","100","D"
"20164","03395913",39,2,"1",15,"E","110","D"
"20164","03395913",39,3,"1",26,"E","120","D"
"20164","03395913",39,4,"1",124,"E","130","D"
"20164","03395913",39,5,"1",4,"E","140","D"
"20164","03395913",39,6,"1",200,"E","150","D"
"20164","03395913",39,7,"1",28,"E","160","D"
"20164","03395913",39,8,"1",14,"E","170","D"
"20164","03395913",39,9,"1",85,"E","180","D"
"20164","03395913",39,10,"1",27,"E","190","D"
"20164","03395913",39,11,"1",34,"E","200","D"
"20164","03395913",39,12,"1",49,"E","210","D"
"20164","03395913",39,13,"1",31,"E","220","D"
"20164","03396073",23,0,"1",.,"H",,"A"
"20164","03396073",23,1,"1",8,"E","100","D"
"20164","03396073",23,2,"1",2,"E","110","D"
"20164","03396073",23,3,"1",11,"E","120","D"
"20164","03396073",23,4,"1",16,"E","130","D"
"20164","03396073",23,5,"1",23,"E","150","D"
"20164","03396073",23,6,"1",4,"E","170","D"
"20164","03396073",23,7,"1",23,"E","180","D"
"20164","03396073",23,8,"1",1,"E","190","D"
"20164","03396073",23,9,"1",3,"E","200","D"
"20164","03396073",23,10,"1",5,"E","210","D"
"20164","03396073",23,11,"1",4,"E","220","D"
"20164","03397223",34,0,"1",.,"H",,"A"
"20164","03397223",34,1,"1",57,"E","100","D"
"20164","03397223",34,2,"1",21,"E","110","D"
"20164","03397223",34,3,"1",26,"E","120","D"
"20164","03397223",34,4,"1",4,"E","140","D"
"20164","03397223",34,5,"1",188,"E","150","D"
"20164","03397223",34,6,"1",23,"E","160","D"
"20164","03397223",34,7,"1",35,"E","170","D"
"20164","03397223",34,8,"1",14,"E","180","D"
"20164","03397223",34,9,"1",19,"E","190","D"
"20164","03397223",34,10,"1",29,"E","200","D"
"20164","03397223",34,11,"1",37,"E","210","D"
"20164","03397223",34,12,"1",47,"E","220","D"
"20164","03410053",86,0,"1",.,"H",,"A"
"20164","03410053",86,1,"1",12,"E","120","D"
"20164","03410053",86,2,"1",5,"E","140","D"
"20164","03410053",86,3,"1",120,"E","150","D"
"20164","03410053",86,4,"1",17,"E","160","D"
"20164","03410053",86,5,"1",8,"E","170","D"
"20164","03410053",86,6,"1",51,"E","180","D"
"20164","03410053",86,7,"1",16,"E","190","D"
"20164","03416193",48,0,"1",.,"H",,"A"
"20164","03416193",48,1,"1",14,"E","120","D"
"20164","03416193",48,2,"1",55,"E","130","D"
"20164","03416193",48,3,"1",2,"E","140","D"
"20164","03416193",48,4,"1",87,"E","150","D"
"20164","03416193",48,5,"1",9,"E","160","D"
"20164","03416193",48,6,"1",11,"E","170","D"
"20164","03416193",48,7,"1",29,"E","180","D"
"20164","03416193",48,8,"1",13,"E","190","D"
"20164","03418083",29,0,"1",.,"H",,"A"
"20164","03418083",29,1,"1",107,"E","120","D"
"20164","03418083",29,2,"1",22,"E","140","D"
"20164","03418083",29,3,"1",996,"E","150","D"
"20164","03418083",29,4,"1",142,"E","160","D"
"20164","03418083",29,5,"1",72,"E","170","D"
"20164","03418083",29,6,"1",424,"E","180","D"
"20164","03418083",29,7,"1",137,"E","190","D"
"20164","03420963",74,0,"1",.,"H",,"A"
"20164","03420963",74,1,"1",16,"E","120","D"
"20164","03420963",74,2,"1",3,"E","140","D"
"20164","03420963",74,3,"1",138,"E","150","D"
"20164","03420963",74,4,"1",19,"E","160","D"
"20164","03420963",74,5,"1",10,"E","170","D"
"20164","03420963",74,6,"1",59,"E","180","D"
"20164","03420963",74,7,"1",19,"E","190","D"
"20164","03426213",12,0,"1",.,"H",,"A"
"20164","03426213",12,1,"1",32,"E","120","D"
"20164","03426213",12,2,"1",5,"E","140","D"
"20164","03426213",12,3,"1",201,"E","150","D"
"20164","03426213",12,4,"1",7,"E","160","D"
"20164","03426213",12,5,"1",36,"E","170","D"
"20164","03426213",12,6,"1",203,"E","180","D"
"20164","03426213",12,7,"1",16,"E","190","D"
"20164","03426373",22,0,"1",.,"H",,"A"
"20164","03426373",22,1,"1",30,"E","120","D"
"20164","03426373",22,2,"1",150,"E","130","D"
"20164","03426373",22,3,"1",5,"E","140","D"
"20164","03426373",22,4,"1",237,"E","150","D"
"20164","03426373",22,5,"1",26,"E","160","D"
"20164","03426373",22,6,"1",30,"E","170","D"
"20164","03426373",22,7,"1",81,"E","180","D"
"20164","03426373",22,8,"1",41,"E","190","D"
"20164","03427553",20,0,"1",.,"H",,"A"
"20164","03427553",20,1,"1",23,"E","120","D"
"20164","03427553",20,2,"1",4,"E","140","D"
