"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","PROP_NOH","PROP0NOH","OWNYH","OWNYH_","PAIDLOAN","PAID_OAN","PRIMPLUS","PRIM_LUS","JINTPDX","JINTPDX_","JLCPRINX","JLCP_INX","LOAN_NOH","LOAN0NOH","TOTOWED","TOTOWED_"
"20161","03339491",34,0,"1","01","D","100","D","1","D",0.05,"D",1125,"D",-435,"D","01","D",90000,"D"
"20161","03340001",43,0,"1","01","D","100","D","1","D",0.05,"D",1238,"D",1762,"D","01","D",99000,"D"
"20161","03340391",12,0,"1","01","D","100","D","2","D",0.05,"D",338,"F",562,"F","01","D",27000,"F"
"20161","03341141",10,0,"1","01","D","100","D","1","D",0.05,"D",175,"F",5825,"F","01","D",14000,"F"
"20161","03341401",39,0,"1","01","D","100","D","1","D",0.05,"D",325,"D",575,"D","01","D",26000,"D"
"20161","03341401",40,0,"1","01","D","100","D","1","D",0.05,"D",300,"D",600,"D","02","D",24000,"D"
"20161","03342081",13,0,"1","01","D","100","D","1","D",0.05,"D",375,"D",525,"D","01","D",30000,"D"
"20161","03343351",15,0,"1","01","D","100","D","1","D",0.05,"D",343,"D",17,"D","01","D",27400,"D"
"20161","03344651",18,0,"1","01","D","100","D","1","D",0.05,"D",988,"D",-488,"D","01","D",79000,"D"
"20161","03345121",12,0,"1","01","D","100","D","1","D",0.05,"D",375,"F",525,"F","01","D",30000,"F"
"20161","03345231",17,0,"1","01","D","100","D","1","D",0.05,"D",250,"D",950,"D","01","D",20000,"D"
"20161","03345651",36,0,"1","01","D","100","D","1","D",0.05,"D",225,"D",2175,"D","01","D",18000,"D"
"20161","03346021",21,0,"1","01","D","100","D","1","D",0.05,"D",338,"D",562,"D","01","D",27000,"D"
"20161","03346201",9,0,"1","01","D","100","D","1","D",0.05,"D",225,"D",525,"D","01","D",18000,"D"
"20161","03346521",39,0,"1","01","D","100","D","1","D",0.05,"D",363,"D",3237,"D","01","D",29000,"D"
"20161","03346571",18,0,"1","02","D","300","D","1","D",0.05,"D",19,"D",1481,"D","01","D",1500,"D"
"20161","03347071",14,0,"1","01","D","100","D","2","D",0.05,"D",925,"F",875,"F","01","D",74000,"F"
"20161","03347111",42,0,"1","01","D","100","D","1","D",0.05,"D",588,"D",849,"D","01","D",47000,"D"
"20161","03347671",34,0,"1","01","D","100","D","1","D",0.05,"D",413,"D",187,"D","01","D",33000,"D"
"20161","03347881",7,0,"1","01","D","100","D","1","D",0.05,"D",675,"D",-75,"D","01","D",54000,"D"
"20161","03347921",43,0,"1","01","D","100","D","1","D",0.05,"D",144,"D",216,"D","01","D",11500,"D"
"20161","03349281",76,0,"1","01","D","100","D","1","D",0.05,"D",475,"D",-85,"D","01","D",38000,"D"
"20161","03349971",20,0,"1","01","D","100","D","1","D",0.05,"D",1113,"D",-495,"D","01","D",89000,"D"
"20161","03350611",28,0,"1","01","D","100","D","1","D",0.05,"D",158,"D",442,"D","01","D",12600,"D"
"20161","03352671",12,0,"1","01","D","100","D","1","D",0.05,"D",149,"D",799,"D","01","D",11904,"D"
"20161","03352721",15,0,"1","01","D","100","D","1","D",0.05,"D",850,"D",2150,"D","01","D",68000,"D"
"20161","03352751",13,0,"1","01","D","100","D","1","D",0.05,"D",350,"D",400,"D","01","D",28000,"D"
"20161","03352981",28,0,"1","01","D","100","D","1","D",0.05,"D",563,"D",1117,"D","01","D",45000,"D"
"20161","03354381",16,0,"1","01","D","100","D","1","D",0.05,"D",200,"D",241,"D","01","D",16000,"D"
"20161","03354461",21,0,"1","02","D","300","D","1","D",0.05,"D",5250,"D",-1694,"T","01","D",418750,"T"
"20161","03355231",15,0,"1","01","D","100","D","1","D",0.05,"D",1,"D",47,"D","01","D",48,"D"
"20161","03355911",13,0,"1","01","D","100","D","1","D",0.05,"D",450,"D",1299,"D","01","D",36000,"D"
"20161","03355911",14,0,"1","01","D","100","D","1","D",0.05,"D",375,"D",495,"D","02","D",30000,"D"
"20161","03355931",8,0,"1","01","D","100","D","1","D",0.05,"D",963,"F",2037,"F","01","D",77000,"F"
"20162","03184684",23,0,"5","01","D","100","D","1","D",0.05,"D",488,"D",512,"D","01","D",39000,"D"
"20162","03185004",32,0,"5","01","D","100","D","1","D",0.05,"D",270,"D",255,"D","01","D",21600,"D"
"20162","03185094",23,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",26000,"D"
"20162","03185094",24,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","02","D",0,"D"
"20162","03186124",26,0,"5","01","D","100","D","1","D",0.05,"D",144,"F",216,"F","01","D",11500,"F"
"20162","03186594",33,0,"5","01","D","100","D","1","D",0.05,"D",254,"D",496,"D","01","D",20300,"D"
"20162","03187004",78,0,"5","01","D","100","D","1","D",0.05,"D",413,"D",403,"D","01","D",33000,"D"
"20162","03187014",23,0,"5","01","D","100","D","1","D",0.05,"D",70,"D",230,"D","01","D",5600,"D"
"20162","03187104",34,0,"5","01","D","100","D","1","D",0.05,"D",3,"D",205,"D","01","D",208,"D"
"20162","03187604",20,0,"1","02","D","400","D","1","D",0.05,"D",175,"D",.,"T","01","D",14000,"D"
"20162","03187674",13,0,"5","01","D","100","D","1","D",0.05,"D",163,"F",137,"F","01","D",13000,"F"
"20162","03187904",27,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03188294",27,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03189154",52,0,"5","02","D","300","D","1","D",0.05,"D",4063,"D",11296,"T","01","D",325000,"D"
"20162","03189264",36,0,"5","01","D","100","D","1","D",0.05,"D",338,"D",3262,"D","01","D",27000,"D"
"20162","03190474",13,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",550,"D"
"20162","03191464",32,0,"5","01","D","100","D","1","D",0.05,"D",459,"F",1041,"F","01","D",36680,"F"
"20162","03191714",23,0,"5","01","D","100","D","1","D",0.05,"D",3088,"D",-1468,"D","01","D",273174,"T"
"20162","03192524",16,0,"5","01","D","100","D","2","D",0.05,"D",169,"F",866,"F","01","D",13500,"F"
"20162","03206064",38,0,"5","01","D","100","D","1","D",0.05,"D",1375,"D",38116,"T","01","D",110000,"D"
"20162","03207024",33,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",45000,"D"
"20162","03207214",19,0,"5","01","D","100","D",,"C",0.05,"D",100,"F",1700,"F","01","D",8000,"F"
"20162","03207614",20,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",76000,"D"
"20162","03208114",27,0,"5","01","D","100","D","1","D",0.05,"D",1867,"D",-852,"D","01","D",149350,"D"
"20162","03208304",34,0,"5","01","D","100","D","1","D",0.05,"D",750,"D",-75,"D","01","D",60000,"D"
"20162","03209124",50,0,"5","01","D","100","D","1","D",0.05,"D",600,"D",330,"D","01","D",48000,"D"
"20162","03209834",53,0,"5","01","D","100","D","1","D",0.05,"D",250,"D",1250,"D","01","D",20000,"D"
"20162","03209854",35,0,"5","01","D","100","D","1","D",0.05,"D",995,"D",331,"D","01","D",79621,"D"
"20162","03209944",26,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",96000,"D"
"20162","03210684",43,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03210974",33,0,"5","01","D","100","D","1","D",0.05,"D",1125,"F",-775,"F","01","D",90000,"F"
"20162","03211354",24,0,"5","01","D","100","D","1","D",0.05,"D",113,"D",487,"D","01","D",9000,"D"
"20162","03212154",21,0,"5","01","D","100","D","1","D",0.05,"D",413,"D",205,"D","01","D",33000,"D"
"20162","03212214",17,0,"5","01","D","100","D","1","D",0.05,"D",99,"D",201,"D","01","D",7948,"D"
"20162","03212984",19,0,"5","01","D","100","D","1","D",0.05,"D",169,"D",866,"D","01","D",13500,"D"
"20162","03213444",35,0,"5","01","D","100","D","1","D",0.05,"D",550,"D",950,"D","01","D",44000,"D"
"20162","03213694",29,0,"5","01","D","100","D","1","D",0.05,"D",29,"D",2319,"D","01","D",2348,"D"
"20162","03213804",27,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",8000,"D"
"20162","03214394",26,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",38000,"D"
"20162","03214544",13,0,"5","01","D","100","D","1","D",0.05,"D",50,"F",1250,"F","01","D",4000,"F"
"20162","03214874",17,0,"5","01","D","100","D","1","D",0.05,"D",538,"D",152,"D","01","D",43000,"D"
"20162","03215484",20,0,"5","01","D","100","D","1","D",0.05,"D",1175,"F",-464,"F","01","D",94000,"F"
"20162","03215534",13,0,"5","01","D","100","D","1","D",0.05,"D",150,"D",450,"D","01","D",12000,"D"
"20162","03215554",31,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",20000,"D"
"20162","03215984",35,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",180000,"D"
"20162","03216074",38,0,"5","01","D","100","D","1","D",0.05,"D",153,"D",647,"D","01","D",12267,"D"
"20162","03228284",40,0,"5","01","D","100","D","1","D",0.05,"D",2740,"D",-578,"D","01","D",273174,"T"
"20162","03228604",23,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03228654",36,0,"5","01","D","100","D","1","D",0.05,"D",675,"D",423,"D","01","D",54000,"D"
"20162","03228844",22,0,"5","01","D","100","D","1","D",0.05,"D",50,"D",1250,"D","01","D",4000,"D"
"20162","03229534",17,0,"5","01","D","100","D","2","D",0.05,"D",83,"F",717,"F","01","D",6657,"F"
"20162","03229744",25,0,"5","01","D","100","D","1","D",0.05,"D",938,"D",-338,"D","01","D",75000,"D"
"20162","03230174",22,0,"5","01","D","100","D","2","D",0.05,"D",307,"F",2693,"F","01","D",24574,"F"
"20162","03230394",8,0,"1","01","D","100","D",,"C",0.05,"D",438,"F",162,"F","01","D",35000,"F"
"20162","03230454",20,0,"5","02","D","300","D","2","D",0.05,"D",.,"A",.,"A","01","D",48000,"D"
"20162","03231374",40,0,"5","01","D","100","D","1","D",0.05,"D",345,"D",1155,"D","01","D",27635,"D"
"20162","03231414",28,0,"1","01","D","100","D","1","D",0.05,"D",188,"D",712,"D","01","D",15000,"D"
"20162","03231914",8,0,"1","01","D","100","D","1","D",0.05,"D",50,"F",370,"F","01","D",4000,"F"
"20162","03232674",16,0,"5","01","D","100","D","1","D",0.05,"D",375,"D",0,"D","01","D",30000,"D"
"20162","03233554",35,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",190000,"D"
"20162","03234514",27,0,"5","01","D","100","D","1","D",0.05,"D",138,"D",852,"D","01","D",11000,"D"
"20162","03234864",30,0,"5","01","D","100","D","1","D",0.05,"D",250,"D",1550,"D","01","D",20000,"D"
"20162","03235584",29,0,"5","01","D","100","D","1","D",0.05,"D",38,"D",187,"D","01","D",3000,"D"
"20162","03238154",15,0,"5","01","D","100","D","1","D",0.05,"D",3,"D",222,"D","01","D",200,"D"
"20162","03238304",26,0,"5","01","D","100","D","1","D",0.05,"D",350,"F",370,"F","01","D",28000,"F"
"20162","03238334",35,0,"5","01","D","100","D","1","D",0.05,"D",1238,"D",442,"D","01","D",99000,"D"
"20162","03248883",36,0,"5","01","D","100","D","1","D",0.05,"D",788,"D",2919,"D","01","D",63000,"D"
"20162","03248883",37,0,"5","02","D","200","D","1","D",0.05,"D",875,"D",3025,"D","01","D",70000,"D"
"20162","03249203",32,0,"5","01","D","100","D","1","D",0.05,"D",688,"D",340,"D","01","D",55000,"D"
"20162","03249663",26,0,"5","01","D","100","D","1","D",0.05,"D",83,"D",717,"D","01","D",6657,"D"
"20162","03250813",29,0,"5","01","D","100","D","1","D",0.05,"D",500,"D",1018,"D","01","D",40000,"D"
"20162","03251903",25,0,"5","01","D","100","D","2","D",0.05,"D",438,"F",1062,"F","01","D",35000,"F"
"20162","03252073",30,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03253083",38,0,"5","01","D","100","D","1","D",0.05,"D",513,"D",2487,"D","01","D",41000,"D"
"20162","03253983",16,0,"5","01","D","100","D","1","D",0.05,"D",213,"F",987,"F","01","D",17000,"F"
"20162","03255143",17,0,"5","01","D","100","D","1","D",0.05,"D",400,"D",500,"D","01","D",32000,"D"
"20162","03255213",27,0,"5","01","D","100","D","1","D",0.05,"D",475,"D",125,"D","01","D",38000,"D"
"20162","03255423",29,0,"5","01","D","100","D","1","D",0.05,"D",1063,"D",1937,"D","01","D",85000,"D"
"20162","03256233",18,0,"5","01","D","100","D","2","D",0.05,"D",123,"F",777,"F","01","D",9800,"F"
"20162","03256363",45,0,"5","01","D","100","D","1","D",0.05,"D",513,"F",2487,"F","01","D",41000,"F"
"20162","03256733",72,0,"5","01","D","100","D","1","D",0.05,"D",388,"D",2612,"D","01","D",31000,"D"
"20162","03256733",73,0,"5","02","D","300","D","1","D",0.05,"D",63,"D",507,"D","01","D",5000,"D"
"20162","03257503",28,0,"5","01","D","100","D","2","D",0.05,"D",63,"F",4937,"F","01","D",5000,"F"
"20162","03257603",25,0,"5","01","D","100","D","1","D",0.05,"D",25,"D",2375,"D","01","D",2000,"D"
"20162","03257813",34,0,"5","01","D","100","D","1","D",0.05,"D",575,"D",3925,"D","01","D",46000,"D"
"20162","03258603",38,0,"5","01","D","100","D","1","D",0.05,"D",247,"D",653,"D","01","D",19776,"D"
"20162","03259483",35,0,"5","01","D","100","D","1","D",0.05,"D",863,"D",2073,"D","01","D",69000,"D"
"20162","03259633",20,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03259673",12,0,"5","01","D","100","D","2","D",0.05,"D",338,"F",3262,"F","01","D",27000,"F"
"20162","03270123",31,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",189000,"D"
"20162","03270483",42,0,"5","01","D","100","D","1","D",0.05,"D",50,"D",370,"D","01","D",4000,"D"
"20162","03270653",32,0,"5","01","D","100","D","1","D",0.05,"D",307,"D",2693,"D","01","D",24574,"D"
"20162","03270843",13,0,"5","01","D","100","D","1","D",0.05,"D",438,"F",132,"F","01","D",35000,"F"
"20162","03271543",26,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",32000,"D"
"20162","03271643",26,0,"5","01","D","100","D","1","D",0.05,"D",613,"D",1097,"D","01","D",49000,"D"
"20162","03271853",24,0,"5","01","D","100","D","1","D",0.05,"D",91,"F",309,"F","01","D",7308,"F"
"20162","03273743",18,0,"5","01","D","100","D","1","D",0.05,"D",31,"D",569,"D","01","D",2500,"D"
"20162","03273923",15,0,"5","01","D","100","D","2","D",0.05,"D",31,"F",569,"F","01","D",2500,"F"
"20162","03274253",28,0,"5","01","D","100","D","1","D",0.05,"D",1225,"D",-412,"D","01","D",98000,"D"
"20162","03275133",21,0,"1","01","D","100","D",,"C",0.05,"D",1250,"F",2050,"F","01","D",100000,"F"
"20162","03275393",33,0,"5","01","D","100","D","1","D",0.05,"D",827,"D",-310,"D","01","D",66150,"D"
"20162","03275713",13,0,"5","01","D","100","D","2","D",0.05,"D",213,"F",27,"F","01","D",17000,"F"
"20162","03276493",26,0,"5","01","D","100","D","1","D",0.05,"D",788,"D",4212,"D","01","D",63000,"D"
"20162","03278243",55,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03278633",25,0,"5","01","D","100","D","1","D",0.05,"D",525,"D",2775,"D","01","D",42000,"D"
"20162","03279233",17,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",89000,"D"
"20162","03279273",21,0,"5","01","D","100","D","1","D",0.05,"D",88,"D",5912,"D","01","D",7000,"D"
"20162","03279783",36,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03281503",31,0,"5","01","D","100","D","1","D",0.05,"D",750,"D",1350,"D","01","D",60000,"D"
"20162","03293193",30,0,"5","01","D","100","D","1","D",0.05,"D",1250,"D",2050,"D","01","D",100000,"D"
"20162","03293443",26,0,"5","01","D","100","D","1","D",0.05,"D",584,"D",38116,"T","01","D",46700,"D"
"20162","03293903",26,0,"5","01","D","100","D","1","D",0.05,"D",500,"D",38116,"T","01","D",40000,"D"
"20162","03294033",35,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03294203",63,0,"5","01","D","100","D","1","D",0.05,"D",356,"D",3304,"D","01","D",28500,"D"
"20162","03296663",27,0,"5","01","D","100","D","1","D",0.05,"D",91,"D",309,"D","01","D",7308,"D"
"20162","03297643",48,0,"5","02","D","300","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03299703",32,0,"5","01","D","100","D","1","D",0.05,"D",1867,"F",-852,"F","01","D",149350,"F"
"20162","03299963",17,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03300303",19,0,"5","01","D","100","D","1","D",0.05,"D",1175,"D",-464,"D","01","D",94000,"D"
"20162","03300393",20,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03302223",31,0,"5","01","D","100","D","1","D",0.05,"D",938,"D",103,"D","01","D",75000,"D"
"20162","03302393",31,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",8000,"D"
"20162","03303093",26,0,"5","01","D","100","D","1","D",0.05,"D",188,"D",967,"D","01","D",15000,"D"
"20162","03303213",20,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",22000,"D"
"20162","03324342",39,0,"5","01","D","100","D","1","D",0.05,"D",275,"D",1225,"D","01","D",22000,"D"
"20162","03324902",17,0,"1","01","D","100","D","1","D",0.05,"D",363,"D",477,"D","01","D",29000,"D"
"20162","03325392",31,0,"5","01","D","100","D","2","D",0.05,"D",250,"F",287,"F","01","D",20000,"F"
"20162","03326882",37,0,"5","01","D","100","D","1","D",0.05,"D",315,"D",-15,"D","01","D",25200,"D"
"20162","03326932",38,0,"5","01","D","100","D","1","D",0.05,"D",303,"D",297,"D","01","D",24200,"D"
"20162","03327172",50,0,"5","01","D","100","D","1","D",0.05,"D",2622,"D",-822,"D","01","D",273174,"T"
"20162","03327332",37,0,"5","01","D","100","D","1","D",0.05,"D",1538,"D",-338,"D","01","D",123000,"D"
"20162","03327622",24,0,"5","01","D","100","D","1","D",0.05,"D",613,"D",1637,"D","01","D",49000,"D"
"20162","03328102",17,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03328413",34,0,"5","01","D","100","D","2","D",0.05,"D",275,"F",1225,"F","01","D",22000,"F"
"20162","03328512",27,0,"5","01","D","100","D","1","D",0.05,"D",300,"D",9,"D","01","D",24000,"D"
"20162","03328572",33,0,"5","01","D","100","D","1","D",0.05,"D",125,"D",727,"D","01","D",10000,"D"
"20162","03328832",16,0,"5","01","D","100","D","1","D",0.05,"D",750,"F",1350,"F","01","D",60000,"F"
"20162","03329192",20,0,"5","01","D","100","D","1","D",0.05,"D",188,"D",1612,"D","01","D",15000,"D"
"20162","03330982",29,0,"5","01","D","100","D","1","D",0.05,"D",625,"D",615,"D","01","D",50000,"D"
"20162","03331382",26,0,"5","01","D","100","D","2","D",0.05,"D",153,"F",647,"F","01","D",12267,"F"
"20162","03331742",67,0,"5","01","D","100","D","1","D",0.05,"D",463,"D",227,"D","01","D",37000,"D"
"20162","03331892",29,0,"5","01","D","100","D","2","D",0.05,"D",738,"F",1278,"F","01","D",59000,"F"
"20162","03332692",26,0,"5","01","D","100","D","1","D",0.05,"D",88,"D",260,"D","01","D",7000,"D"
"20162","03333312",23,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03333492",24,0,"5","01","D","100","D","1","D",0.05,"D",213,"D",27,"D","01","D",17000,"D"
"20162","03334132",16,0,"5","01","D","100","D","1","D",0.05,"D",338,"D",412,"D","01","D",27000,"D"
"20162","03334262",35,0,"5","01","D","100","D","1","D",0.05,"D",3,"F",217,"F","01","D",220,"F"
"20162","03334402",9,0,"5","01","D","100","D","1","D",0.05,"D",3,"D",247,"D","01","D",250,"D"
"20162","03334512",47,0,"5","01","D","100","D","2","D",0.05,"D",600,"F",330,"F","01","D",48000,"F"
"20162","03335312",27,0,"5","01","D","100","D","1","D",0.05,"D",175,"D",425,"D","01","D",14000,"D"
"20162","03335592",62,0,"5","01","D","100","D","1","D",0.05,"D",325,"D",887,"D","01","D",26000,"D"
"20162","03335732",32,0,"5","01","D","100","D","1","D",0.05,"D",44,"D",3456,"D","01","D",3500,"D"
"20162","03336532",43,0,"5","01","D","100","D","1","D",0.05,"D",495,"D",4065,"D","01","D",39600,"D"
"20162","03336862",19,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03337472",25,0,"1","01","D","100","D","1","D",0.05,"D",438,"D",162,"D","01","D",35000,"D"
"20162","03338152",29,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",15000,"D"
"20162","03338372",25,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",100000,"D"
"20162","03338862",48,0,"5","01","D","100","D","1","D",0.05,"D",1250,"F",38116,"V","01","D",100000,"F"
"20162","03339422",19,0,"5","01","D","100","D","1","D",0.05,"D",38,"F",187,"F","01","D",3000,"F"
"20162","03340002",22,0,"5","01","D","100","D","1","D",0.05,"D",388,"F",2612,"F","01","D",31000,"F"
"20162","03341142",13,0,"5","01","D","100","D","1","D",0.05,"D",4,"D",296,"D","01","D",300,"D"
"20162","03341402",56,0,"5","01","D","100","D","1","D",0.05,"D",375,"D",525,"D","01","D",30000,"D"
"20162","03341402",57,0,"5","01","D","100","D","1","D",0.05,"D",250,"D",650,"D","02","D",20000,"D"
"20162","03341492",10,0,"1","01","D","100","D","1","D",0.05,"D",0,"D",0,"D","01","D",0,"D"
"20162","03342082",22,0,"5","01","D","100","D",,"C",0.05,"D",.,"A",.,"A","01","D",25000,"D"
"20162","03344112",23,0,"1","01","D","100","D","1","D",0.05,"D",1375,"D",-175,"D","01","D",110000,"D"
"20162","03344652",29,0,"5","01","D","100","D","1","D",0.05,"D",563,"D",-113,"D","01","D",45000,"D"
"20162","03345652",37,0,"5","01","D","100","D","1","D",0.05,"D",199,"D",2201,"D","01","D",15900,"D"
"20162","03346022",23,0,"5","01","D","100","D","1","D",0.05,"D",325,"D",575,"D","01","D",26000,"D"
"20162","03346202",15,0,"5","01","D","100","D","1","D",0.05,"D",67,"F",233,"F","01","D",5350,"F"
"20162","03346522",54,0,"5","01","D","100","D","1","D",0.05,"D",313,"D",3287,"D","01","D",25000,"D"
"20162","03346572",22,0,"5","02","D","300","D","1","D",0.05,"D",2500,"D",11296,"T","01","D",200000,"D"
"20162","03347072",23,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03347112",54,0,"5","01","D","100","D","1","D",0.05,"D",550,"D",878,"D","01","D",44000,"D"
"20162","03347672",31,0,"5","01","D","100","D","1","D",0.05,"D",406,"D",194,"D","01","D",32500,"D"
"20162","03347882",11,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03347922",49,0,"5","01","D","100","D","1","D",0.05,"D",144,"D",216,"D","01","D",11500,"D"
"20162","03349282",47,0,"5","01","D","100","D","1","D",0.05,"D",480,"D",-105,"D","01","D",38400,"D"
"20162","03351202",28,0,"5","01","D","100","D","1","D",0.05,"D",50,"D",2950,"D","01","D",4000,"D"
"20162","03352722",22,0,"5","01","D","100","D","1","D",0.05,"D",650,"D",2350,"D","01","D",52000,"D"
"20162","03352752",22,0,"5","01","D","100","D","1","D",0.05,"D",350,"D",370,"D","01","D",28000,"D"
"20162","03352982",23,0,"5","01","D","100","D","1","D",0.05,"D",713,"D",1234,"D","01","D",57000,"D"
"20162","03353052",22,0,"1","01","D","100","D","1","D",0.05,"D",63,"D",4937,"D","01","D",5000,"D"
"20162","03354382",18,0,"5","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",20000,"D"
"20162","03354462",25,0,"5","02","D","300","D","1","D",0.05,"D",5250,"D",-1694,"T","01","D",418750,"T"
"20162","03355232",18,0,"5","01","D","100","D","1","D",0.05,"D",202,"D",-53,"D","01","D",16161,"D"
"20162","03355912",29,0,"5","01","D","100","D","1","D",0.05,"D",7,"D",576,"D","01","D",583,"D"
"20162","03355912",30,0,"5","01","D","100","D","1","D",0.05,"D",3,"D",217,"D","02","D",220,"D"
"20162","03355932",14,0,"5","01","D","100","D","1","D",0.05,"D",738,"D",162,"D","01","D",59000,"D"
"20162","03356282",15,0,"1","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03387411",12,0,"1","01","D","100","D","1","D",0.05,"D",738,"D",1278,"D","01","D",59000,"D"
"20162","03387421",29,0,"1","01","D","100","D","1","D",0.05,"D",2788,"D",-1288,"D","01","D",273174,"T"
"20162","03388451",13,0,"1","01","D","100","D","1","D",0.05,"D",563,"D",1048,"D","01","D",45000,"D"
"20162","03388671",41,0,"1","01","D","100","D","1","D",0.05,"D",67,"D",233,"D","01","D",5350,"D"
"20162","03388731",21,0,"1","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",0,"D"
"20162","03388921",10,0,"1","01","D","100","D","1","D",0.05,"D",123,"D",777,"D","01","D",9800,"D"
"20162","03389041",13,0,"1","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",40000,"D"
"20162","03390621",19,0,"1","01","D","100","D","1","D",0.05,"D",100,"D",1700,"D","01","D",8000,"D"
"20162","03390681",13,0,"1","01","D","100","D","1","D",0.05,"D",30,"D",270,"D","01","D",2400,"D"
"20162","03390801",38,0,"1","01","D","100","D","1","D",0.05,"D",6,"D",494,"D","01","D",500,"D"
"20162","03391891",34,0,"1","01","D","100","D","1","D",0.05,"D",123,"D",277,"D","01","D",9800,"D"
"20162","03392901",18,0,"1","01","D","100","D","1","D",0.05,"D",338,"D",-38,"D","01","D",27000,"D"
"20162","03393811",54,0,"1","01","D","100","D","1","D",0.05,"D",2363,"D",-1068,"D","01","D",189000,"D"
"20162","03394121",25,0,"1","01","D","100","D","1","D",0.05,"D",1500,"D",-450,"D","01","D",120000,"D"
"20162","03394481",30,0,"1","01","D","100","D","1","D",0.05,"D",213,"D",2887,"D","01","D",17000,"D"
"20162","03395861",26,0,"1","01","D","100","D","1","D",0.05,"D",159,"D",1191,"D","01","D",12706,"D"
"20162","03396191",16,0,"1","01","D","100","D","1","D",0.05,"D",5,"D",420,"D","01","D",425,"D"
"20162","03396401",20,0,"1","01","D","100","D","1","D",0.05,"D",288,"D",2712,"D","01","D",23000,"D"
"20162","03407521",16,0,"1","01","D","100","D","1","D",0.05,"D",44,"D",256,"D","01","D",3500,"D"
"20162","03407641",23,0,"1","01","D","100","D","2","D",0.05,"D",.,"A",.,"A","01","D",10000,"D"
"20162","03407911",27,0,"1","01","D","100","D","1","D",0.05,"D",213,"D",987,"D","01","D",17000,"D"
"20162","03408221",19,0,"1","01","D","100","D","1","D",0.05,"D",480,"F",-105,"F","01","D",38400,"F"
"20162","03408511",10,0,"1","01","D","100","D","1","D",0.05,"D",488,"D",1312,"D","01","D",39000,"D"
"20162","03408711",20,0,"1","01","D","100","D","1","D",0.05,"D",438,"D",132,"D","01","D",35000,"D"
"20162","03408721",20,0,"1","01","D","100","D","1","D",0.05,"D",500,"D",1500,"D","01","D",40000,"D"
